Molecule ChEMBL ID,Smiles
D1148,CCCNC(=O)c1ccc(Nc2nc(CCC(F)(F)F)c3cc[nH]c3n2)cc1
D1149,CC(C)COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12
D1150,COCC#Cc1cccc2c1Cc1c-2n[nH]c1-c1cccs1
D1151,Cc1ccnc(Nc2cc(C)nc(-c3ccccc3)n2)c1
D1152,N#Cc1ccc2c(c1)C(c1ccc3c(n1)CCCC3O)C(=O)N2
D1153,O=C(NC(CCO)c1ccccc1)c1ccc(-c2ccncc2)cc1
D1154,O=C(Nc1cccc(Cl)c1)Nc1nc(CCNc2ncnc3ccsc23)cs1
D1155,O=C(O)C1CN(Cc2ccc(OCc3cccc(C(F)(F)F)c3)cc2Cl)C1
D1156,Clc1ccc2c(c1)nnc1nnnn12
D1157,O=C1Nc2ccccc2C1=Cc1c[nH]c2ccccc12
D1158,Cc1ccc(NCc2ccc(-c3ccc(F)cc3)nc2)cc1
D1159,CCCc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1
D1160,O=C(NCCc1cccs1)N1CC=C(c2c[nH]c3ncccc23)CC1
D1161,Cc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12
D1162,FC(F)(F)Oc1ccc(-c2ccc3[nH]cc(C4=CCNCC4)c3c2)cc1
D1163,O=C(O)C1CN(Cc2ccc(OCc3ccccc3)cc2Cl)C1
D1164,CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1
D1165,Cc1cc(=O)n2ccc(CN(C)C)c(O)c2n1
D1166,CC(C)Nc1[nH][nH]c(=O)c1C=C1C=c2ccccc2=N1
D1167,N#Cc1ccc2nc(N)n(-c3nccs3)c2c1
D1168,CS(=O)(=O)Nc1ccc(Nc2ccc3[nH]nc(N)c3c2)cc1
D1169,CN1CCN(c2ccc(Nc3nc(N)c(C(=O)c4c(Cl)cccc4Cl)s3)cc2)CC1
D1170,COc1cc(-c2csc3c(C=CC(=O)NCCN(C)C)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C
D1171,Cc1ccnc2[nH]c3cc(C(C)C)ccc3c(=O)c12
D1172,OCCNc1cc2cc(-c3ccccc3)ccc2cn1
D1173,COc1cc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)cc1Cl
D1174,Cc1cc(OCc2ccc(Cl)c(Cl)c2)ccc1CN1CC(C(=O)O)C1
D1175,CN1c2ccc(N)cc2C(c2ccccc2)c2cc(N)ccc21
D1176,O=C1NCc2c1cccc2-c1cccs1
D1177,CCN1c2cc(N)ccc2-c2ccc(N)cc2C1(O)c1ccccc1
D1178,O=C(Nc1cccc(C2Nc3ccc4ccccc4c3C3C=CCC32)c1)c1ccc(F)cc1
D1179,O=C(N=C1C=CC=C2C(=O)C=CC=C21)NC1=CNC=CN1
D1180,O=C(Cc1ccc(-c2cccnc2)cc1)Nc1ccc(SC(F)F)cc1
D1181,Nc1ncnc2c1C(=O)NCCN2
D1182,c1ccc(-c2[nH]ncc2-c2ccncc2)cc1
D1183,O=c1nc2ccc(Cl)cc2c2nc[nH]n12
D1184,c1ccc(-c2cccc3nccn23)cc1
D1185,Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(F)ccc21
D1186,CC(C)C(C)Nc1ncc(Cl)c(Nc2nccs2)n1
D1187,C#Cc1cn(C2CCCC2)c2ncnc(N)c12
D1188,NC(=O)c1cc2c(-c3ccc(Nc4nc5ccccc5o4)cc3)cnc(N)c2s1
D1189,O=C(CCC(=O)Nc1cc(C(F)(F)F)ccc1Cl)NNC=C1C=Nc2ccccc21
D1190,Nc1ccc(-c2cncc(OCC(N)Cc3c[nH]c4ccccc34)c2)cc1C(=O)c1ccccc1F
D1191,CCc1c(-c2ccc(C(C)=O)cc2)[nH]c2nccnc12
D1192,COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)s2)c1
D1193,Cc1nnc(-c2ccccc2)c(C#N)n1
D1194,CC(C)Nc1n[nH]c2ccc(N)cc12
D1195,NCCOc1cccc(Nc2ccnc(N)n2)c1
D1196,Nc1cc(=O)[nH]n1-c1ccccn1
D1197,CNC(=O)c1cc(-c2ccccc2)n[nH]1
D1198,CCNc1nc2cc(Cl)c(OC)cc2nc1NCC
D1199,O=C1Nc2ccccc2C1=Cc1ccc[nH]1
D1200,N#Cc1ccc2nc(N)n(-c3nc4c(s3)CCCC4)c2c1
D1201,O=C(Cc1ccc(OC(F)(F)F)cc1)N1CCC2(CC1)NCCc1c2[nH]c2ccccc12
D1202,COc1cccc(OC)c1CNc1nc(NC2CCCCC2)nc2ccc(Cl)cc12
D1203,COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCCCN(C)C)cc2NC3=O)ccc1O
D1204,Nc1cc(S(=O)(=O)NC(=O)c2ccc(-c3ccc(F)cc3)cc2)ccc1NC1CCCCC1
D1205,CCCNC(=O)c1ccc(Nc2nc(CC)c3cc[nH]c3n2)cc1
D1206,Cc1ccc(-c2cc(-c3cc(Br)ccc3O)[nH]c(=O)c2C#N)s1
D1207,COc1ccccc1CN=C(N)Nc1nccc(-c2cccs2)n1
D1208,COc1ccc(-c2n[nH]c3cccc4c(OC)ccc2c34)cc1OC
D1209,CCOC(=O)c1nc2c(=O)[nH]c3cc([N+](=O)[O-])c(NC(C)=O)cc3n2c1C
D1210,Cc1cc(=O)[nH]nc1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)c(Cl)c1
D1211,CN(C)c1ccc(N)c2ccccc12
D1212,OCCNc1cc2cc(-c3ccncc3)ccc2cn1
D1213,CC(C)(O)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12
D1214,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)NCCO)c2)n1
D1215,CC(C)c1cc(=O)[nH]c2[nH][nH]c(=O)c12
D1216,Cc1[nH]n(-c2ccccc2)c(=O)c1C=c1c(C)c(C#N)c2nc3ccccc3n2c1=O
D1217,CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1
D1218,CCNNc1cc(C)c(C#N)c2nc3ccccc3n12
D1219,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1
D1220,Oc1ccc2nc(-c3ccc(Sc4ccc(-c5nc6ccc(O)cc6[nH]5)cc4)cc3)[nH]c2c1
D1221,Cn1cc(-c2cccc(NC(=O)c3ccc(C(C)(C)C)cc3)c2CO)cc(Nc2ccc(C(=O)N3CCOCC3)cn2)c1=O
D1222,O=c1[nH][nH]c2ccc(Br)cc12
D1223,CC(C)(O)c1cn(-c2ccc3[nH]ncc3c2)nn1
D1224,O=c1ncc(I)c2[nH]c(-c3ccccc3)cn12
D1225,Nc1[nH]nc2ncc(Br)cc12
D1226,CC(=O)Nc1cc(N)c(C#N)c(-c2ccc3ccccc3c2)n1
D1227,COc1ccc(-c2ccc(N)cc2)c2cnoc12
D1228,Cc1[nH]sc2ncc(C(=O)O)c(=O)c1-2
D1229,Clc1cc(Nc2nc(NC3CC3)c3sccc3n2)ccc1N1CCOCC1
D1230,Cc1cccc(Cl)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)NCCOCCOCCN)[nH]c12
D1231,O=C(Nc1nc2c(O)cccc2s1)Nc1ccccc1-c1ccccc1
D1232,CC(=O)Nc1ccc(-n2nc3ccc(N)nc3n2)cc1
D1233,COc1cccc(C(C)NC(=O)c2cnc(-c3ccncc3)nc2)c1
D1234,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCCC(=O)O)cc2)n1
D1235,COc1ccc(CNc2c(Nc3ccncc3)c(=O)c2=O)c(OC)c1
D1236,COCOc1cccc(OCOC)c1-c1ccc(NS(C)(=O)=O)cc1C(=O)OC
D1237,O=c1[nH]n2ccccc2c1Br
D1238,COC(=O)c1cc2c(-c3cccc(F)c3)cncc2s1
D1239,CCc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12
D1240,COc1cccc(CNC(=O)c2cnc(-c3ccncc3)nc2)c1
D1241,COC(=O)c1ccccc1-c1ccc2c(c1)Nc1ccccc1NC2=O
D1242,c1nc(-c2ccc3c(c2)OCO3)c2cc[nH]c2n1
D1243,CNC1CCN(c2nc3[nH]cc(C(=O)O)c(=O)c3c(C)c2Br)C1
D1244,Cc1cc(Nc2nc(Cl)cc(NCc3ccccc3)n2)n[nH]1
D1245,COc1ccc2c(c1)c(-c1cc3nc(Br)cnc3[nH]1)cn2C
D1246,CC(C)(C)OC(=O)n1ncc2cc(Nc3c(NCc4ccc(Cl)cc4Cl)c(=O)c3=O)ccc21
D1247,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(=O)O)cc2)n1
D1248,COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12
D1249,COc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1
D1250,O=C(c1cc(-c2ccc3[nH]ncc3c2)on1)N1CCCCC1
D1251,CN(C)S(=O)(=O)c1ccccc1-c1ccc2c(c1)Nc1ccccc1NC2=O
D1252,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
D1253,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1
D1254,Nc1[nH]c(=O)nc2sccc12
D1255,O=C(Nc1ccc(-c2ccc(=O)[nH]n2)cc1)Nc1cccc(C(F)(F)F)c1
D1256,O=C1NC(=O)C(Nc2ccccc2)=C1Cl
D1257,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OCCCn4cccc4)c4[nH]nc(N)c34)cc2)c1
D1258,CCCCNc1nc(N)c(C(=O)c2ccccc2)s1
D1259,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3sccc3n2)cc1
D1260,CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12
D1261,COc1cc(CN2CCCCC2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1
D1262,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1
D1263,CSc1ccccc1Nc1nc(N2CCN(C3CCNCC3)CC2)nc2c(NCC3CC3)ncnc12
D1264,CCCOn1c2ccc(Cl)cc2c(=O)c2c(C)nn(C)c21
D1265,CC(C)(C)c1nc2c3cc[nH]c(=O)c3c3cc(F)ccc3c2[nH]1
D1266,O=C1NC(=O)c2c1c(-c1ccccc1)cc1[nH]c3ccc(O)cc3c21
D1267,CN(c1ccc(F)c(NC(=O)c2cccc(OC(C)(C)C#N)c2Cl)c1)c1ccc2nc(NC(=O)C3CC3)sc2n1
D1268,COc1ccccc1CNc1ncc(C(=O)NC2CCN(C)CC2)c(NC2CCCC2)n1
D1269,CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCCC2)CC1
D1270,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1
D1271,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2COCC2O)CC1
D1272,Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)on1
D1273,O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1
D1274,NC(=O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1
D1275,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc([N+](=O)[O-])cc2)n1
D1276,Nc1ncnc2c1N=C(c1ccccc1)CCN2
D1277,CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1
D1278,NC1=NC(=O)C(=C2CCNC(=O)c3[nH]c(Br)cc32)N1
D1279,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2
D1280,O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3ccc(O)cc3c21
D1281,NC(COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12
D1282,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21
D1283,CN(C)c1ncnc2nc[nH]c12
D1284,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O
D1285,CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1
D1286,FC(F)(F)c1ccc(-c2nnc3ccc(NC4CC4)nn23)cc1
D1287,COc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)CNC2=O
D1288,CC(C)Oc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)CNC2=O
D1289,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl
D1290,Cc1c(Nc2c(C#N)cnc3sc(C=CC(=O)N4CCCC4)cc23)ccc2[nH]ccc12
D1291,CCn1c2cc(Cl)c(O)cc2c(=O)c2c(=O)o[nH]c21
D1292,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O
D1293,O=NC(=C1Nc2ccccc2N1)c1nc2ccccc2[nH]1
D1294,COc1cc(-c2ccc3c(c2)Nc2c(O)cccc2NC3=O)ccc1O
D1295,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1
D1296,Cc1ccc(-c2ccc3occ(-c4ccc(S(C)=O)cc4)c3c2)o1
D1297,CCS(=O)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1
D1298,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O
D1299,CCN(CC)CCNc1ccc(O)c2ccccc12
D1300,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
D1301,Cc1c(Nc2c(C#N)cncc2C=CCCN2CCCC(N)C2)ccc2[nH]ccc12
D1302,CN(C)Cc1ccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)cc1
D1303,O=C(Nc1cccc(-c2ncnc3sc(-c4ccncc4)cc23)c1)c1cccc(C(F)(F)F)c1
D1304,CC(O)CNc1cc(-c2[nH]c3cccnc3c2-c2ccc(F)cc2)ccn1
D1305,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21
D1306,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O
D1307,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12
D1308,Cc1cccc(Cl)c1Nc1nc2ccc(N3CCNC(C)C3)nc2n2cncc12
D1309,CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CCC(N)C3)c21
D1310,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1
D1311,O=C1C(=Cc2ccccn2)CSCC1=Cc1ccccn1
D1312,CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21
D1313,COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1
D1314,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1
D1315,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)C1CCCN1
D1316,CONC(=O)c1ccc(C)c(Nc2nc(N(C)CC(C)(C)C)nc(N3CCCN(C)CC3)n2)c1
D1317,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCNCC4)c3)ncc2C#N)s1
D1318,CN1CC(=Cc2ccccn2)C(=O)C(=Cc2ccccn2)C1
D1319,CN1CC(=Cc2ccccn2)C(=O)C(Cc2ccccn2)C1
D1320,O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1
D1321,COCC1OC(=O)C(=CN(CCO)C(C)(C)C)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C
D1322,c1ccc2c(c1)[nH]c1cnccc12
D1323,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCN(C)CC5)cn4)sc23)c(Cl)cc1Cl
D1324,COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC
D1325,O=C1C(=Cc2ccccc2F)CNCC1=Cc1ccccc1F
D1326,Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc(NC2CCCC2)c1C#N
D1327,Nc1nccn2c(C3CC(CN4CCC4)C3)nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c12
D1328,N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1
D1329,c1ccc(-c2ccnc3[nH]ccc23)cc1
D1330,NCc1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1
D1331,c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1
D1332,CCN1CCN(CCC=Cc2ccc3c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c(C#N)cnc3c2)CC1
D1333,O=C1NC(=O)c2ccc(I)cc2C1=CNCc1ccc(-c2ccoc2)c(O)c1
D1334,OC1CCC(c2[nH]ncc2-c2ccnc(NC3CCCC3)n2)CC1
D1335,COc1ccc(-n2cnc3ccc(-c4nnc(SCc5cccc(C#N)c5)o4)cc32)cc1
D1336,NS(=O)(=O)c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1
D1337,CCCc1cc(N2CCNCC2)nc2sc(C(N)=O)c(N)c12
D1338,O=C1C(=Cc2ccccn2)CNCC1=Cc1ccccn1
D1339,CCCc1cc(N2CCC(O)CC2)nc2sc(C(N)=O)c(N)c12
D1340,CCCc1cc(N2CCCC(O)C2)nc2sc(C(N)=O)c(N)c12
D1341,CCCc1cc(N2CCC(N)CC2)nc2sc(C(N)=O)c(N)c12
D1342,O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1cccnc1
D1343,NC(=O)c1sc2c([N+](=O)[O-])cc(SC(F)(F)F)cc2[n+]1[O-]
D1344,COc1ccc2c(c1)c(-c1cc3nccnc3[nH]1)cn2C
D1345,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c21
D1346,COc1ccc(CNc2ccnc3oc4ccccc4c23)cc1
D1347,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
D1348,COc1cc(O)c2c(c1)CCCC(O)CC(=O)C=CCC(C)OC2=O
D1349,COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)c2N)cc1
D1350,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2CC(C(=O)NC3CCCCC3)CCC2C)n1
D1351,CC1(C)c2cc(C3CCN(C4COC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21
D1352,CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C
D1353,CN(CC1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1
D1354,CCc1cc2c(cc1N1CCN(C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
D1355,CN1CCC(COc2ccc3c(Nc4ccc(NC(=O)Nc5cccc(F)c5)cc4)ncnc3c2)CC1
D1356,O=c1nc[nH]c2c(Cl)cccc12
D1357,CN(C)CCCN(C)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1
D1358,CC1CCN(C(=O)CC#N)CC1c1ncc2cnc3[nH]ccc3n12
D1359,Fc1ccc(-c2ccc3nccn3n2)cn1
D1360,O=C(Nc1cnccn1)Nc1ccnc2c(F)cc(F)cc12
D1361,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2ccc(Cl)cc12
D1362,CCN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1
D1363,Cc1cccc(-c2ccc3c(c2)C(=O)NC3)c1
D1364,O=C1CN2C(=NN1)COc1ccccc12
D1365,N#Cc1cccc(NC(=O)Nc2ccnc3cc(C(F)(F)F)ccc23)n1
D1366,CCN(CC)CCNC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1
D1367,Nc1n[nH]c2cccc(-c3ccc(F)cc3)c12
D1368,CCCOc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3F)cc2)c1
D1369,NC(=O)c1cnn2c(-c3ccccc3)ccnc12
D1370,CCN1CCN(c2ccc(Nc3ncc(C#N)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1
D1371,O=C1NCc2ccc(-c3ccccc3)cc21
D1372,Nc1ncnc2scc(-c3ccccc3)c12
D1373,O=c1[nH]c2cc(Br)cnc2[nH]1
D1374,COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1
D1375,Cc1cc(-c2ccc3c(c2)CNC3=O)ccc1F
D1376,CC(=O)c1ccccc1-c1ncnc2[nH]ccc12
D1377,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCOCCO)c2)n1
D1378,CN(CCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1
D1379,Nc1ncnc2c1C(=O)Nc1ccccc1N2
D1380,COC(=O)c1c(N)nc2ccccn12
D1381,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(Cl)ccc12
D1382,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(F)c(F)cc12
D1383,CCOc1ccccc1-c1cccc(-c2[nH][nH]c3nc(=O)cc(C)c2-3)c1
D1384,C=Cc1ccc(-c2cccc3nnc(N)n23)cc1
D1385,CC(=O)c1c(-c2ccccc2)nn(C)c(=O)c1N
D1386,CC(=O)OCCn1[nH]c(-c2cccc(Br)c2)c2c(C(F)(F)F)cc(=O)nc1-2
D1387,Cc1cc(=O)[nH]c2[nH]n(-c3ccccc3)c(=O)c12
D1388,Cc1cc(C(N)=O)n2nc(C(C)(C)C)cc2n1
D1389,CCc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1
D1390,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CCO)c5)cnc(N)c34)cc2F)c1
D1391,NC(=O)c1cc(-c2cccs2)n2nccc2n1
D1392,C(=Cc1ccc2nccn2n1)c1ccccc1
D1393,Cc1cc(=O)nc2[nH][nH]c(-c3cccc(-c4ccc(Cl)cc4)c3)c1-2
D1394,Nc1[nH]nc2nc(Cl)sc12
D1395,CCC1CC(NS(=O)(=O)C2CC2)CC1c1ncc2cnc3[nH]ccc3n12
D1396,COc1cc(Nc2ncnc(N3CCCc4cc(C)ccc43)n2)cc(OC)c1OC
D1397,CC(=O)c1cccc(-c2ccc3nccn3n2)c1
D1398,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCCCO)c2)n1
D1399,CC(C)(C)Nc1ncnc2[nH]cc(-c3ccccc3)c12
D1400,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1nc(N2CCNCC2)nc2ccccc12
D1401,Cc1cc(-c2ncnc3[nH]ccc23)ccc1F
D1402,Nc1ncc2cccc(-c3ccccc3)n12
D1403,Cc1cc(=O)nc2[nH][nH]c(-c3cccc(-c4ccc(C#N)cc4)c3)c1-2
D1404,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(F)ccc(F)c12
D1405,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
D1406,O=C(Nc1cnccn1)Nc1ccnc2ccc(N3CC4COCC4C3)cc12
D1407,Fc1cccc(CNc2ncnc3nc[nH]c23)c1
D1408,CCN(CCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1
D1409,CCN(C(C)=O)c1ccc(Nc2nc(NC3CC3)c3[nH]cnc3n2)cc1
D1410,CC#Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1
D1411,CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)ncc2Cl)[nH]n1
D1412,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3
D1413,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1
D1414,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC
D1415,COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)c2cc1OC
D1416,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(Cl)c2)n1
D1417,CC(C=CC(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O
D1418,Cc1ccc(NC(=O)Nc2nnc(Sc3ncnc4cc(OCCCN5CCOCC5)ccc34)s2)cc1
D1419,Cn1cc(Nc2ncc(Br)c(NC3C4C=CC(C4)C3C(N)=O)n2)cn1
D1420,CN1CCN(c2ccc(Nc3ncc4ccn(C5CCCCC5)c4n3)cc2)CC1
D1421,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1
D1422,Cc1ccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc1F
D1423,Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1
D1424,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC
D1425,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1
D1426,CNc1ncc2cc(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccc4OC4CCN(C)CC4)ccc3C)ccc2n1
D1427,O=C(NC(CO)c1ccc(F)c(Cl)c1)C1=CC(=C2NNC=C2c2cccc(Cl)c2)C=N1
D1428,O=C1N=C(NCc2cccs2)SC1=Cc1ccc2ncccc2c1
D1429,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1OC
D1430,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)nc3)ccnc2cc1OCCCN1CCOCC1
D1431,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1
